filename,width,height,class,xmin,ymin,xmax,ymax 
aug2_00081.jpg,640,480,logo,392.0,1.0,432.0,34.0
aug2_00082.jpg,640,480,logo,164.13079833984375,0.0,186.1617889404297,2.341463327407837
aug2_00083.jpg,640,480,logo,107.81483459472656,104.35564422607422,147.9017333984375,150.73887634277344
aug2_00083.jpg,640,480,logo,184.01451110839844,89.2680892944336,207.5443572998047,137.37478637695312
aug2_00084.jpg,640,480,logo,535.0,4.0,556.0,43.0
aug2_00084.jpg,640,480,logo,606.0,3.0,639.0,43.0
aug2_00085.jpg,640,480,logo,412.98114013671875,277.77239990234375,474.5660400390625,400.9685363769531
aug2_00085.jpg,640,480,logo,621.8867797851562,252.20338439941406,640.0,355.64166259765625
aug2_00086.jpg,640,480,logo,310.0,236.0,351.0,340.0
aug2_00086.jpg,640,480,logo,464.0,208.0,555.0,285.0
aug2_00087.jpg,640,480,logo,447.03326416015625,128.44541931152344,493.5235290527344,252.8214111328125
aug2_00087.jpg,640,480,logo,227.7099609375,99.098876953125,321.2425231933594,184.4752197265625
aug2_00088.jpg,640,480,logo,129.71144104003906,124.43421173095703,218.70156860351562,209.19863891601562
aug2_00088.jpg,640,480,logo,321.5810852050781,138.5699920654297,382.4413757324219,265.2723693847656
aug2_00089.jpg,640,480,logo,272.55511474609375,167.81959533691406,359.97528076171875,234.98561096191406
aug2_00089.jpg,640,480,logo,477.3611755371094,211.7251434326172,532.872802734375,333.95770263671875
aug2_00090.jpg,640,480,logo,196.26210021972656,155.77981567382812,301.7550354003906,245.8933563232422
aug2_00090.jpg,640,480,logo,0.0,141.69517517089844,85.94518280029297,272.3516845703125
aug2_00091.jpg,640,480,logo,279.68841552734375,151.11898803710938,358.25604248046875,233.1212158203125
aug2_00091.jpg,640,480,logo,419.3989562988281,242.6458282470703,479.9460754394531,362.1520690917969
aug2_00092.jpg,640,480,logo,466.9984130859375,214.4736785888672,570.1536254882812,293.3651123046875
aug2_00093.jpg,640,480,logo,535.0,176.0,621.0,243.0
aug2_00094.jpg,640,480,logo,133.77342224121094,279.99981689453125,173.70205688476562,367.0671691894531
aug2_00094.jpg,640,480,logo,0.0,252.72433471679688,35.7957763671875,331.7876281738281
aug2_00095.jpg,640,480,logo,72.23985290527344,196.58291625976562,121.9047622680664,309.9497375488281
aug2_00096.jpg,640,480,logo,488.9629821777344,343.06463623046875,569.5770874023438,461.8434143066406
aug2_00097.jpg,640,480,logo,290.7667541503906,191.50852966308594,378.3524169921875,285.1493835449219
aug2_00097.jpg,640,480,logo,423.55487060546875,94.75357818603516,531.99462890625,191.4877471923828
aug2_00098.jpg,640,480,logo,82.36521911621094,153.93939208984375,174.74783325195312,237.5757598876953
aug2_00098.jpg,640,480,logo,288.27825927734375,181.81817626953125,326.12176513671875,293.3333435058594
aug2_00099.jpg,640,480,logo,279.2100524902344,171.42857360839844,318.2764892578125,280.1970520019531
aug2_00099.jpg,640,480,logo,71.23877716064453,144.2364501953125,164.3087921142578,229.359619140625
aug2_00100.jpg,640,480,logo,344.19244384765625,132.81553649902344,423.36767578125,208.543701171875
aug2_00100.jpg,640,480,logo,196.8385009765625,170.09707641601562,232.02749633789062,278.44659423828125
aug2_00101.jpg,640,480,logo,154.0,168.0,228.0,225.0
aug2_00101.jpg,640,480,logo,9.0,213.0,53.0,321.0
aug2_00103.jpg,640,480,logo,196.56689453125,219.85923767089844,281.630859375,344.0770568847656
aug2_00103.jpg,640,480,logo,359.50823974609375,126.4117202758789,476.9418029785156,221.0995635986328
aug2_00104.jpg,640,480,logo,63.5612907409668,130.34292602539062,200.4107666015625,251.9423065185547
aug2_00104.jpg,640,480,logo,260.74432373046875,246.83872985839844,358.4872741699219,388.2874755859375
aug2_00105.jpg,640,480,logo,13.936347961425781,262.5542297363281,124.3551025390625,358.55419921875
aug2_00105.jpg,640,480,logo,259.43048095703125,294.93975830078125,309.81573486328125,424.48193359375
aug2_00106.jpg,640,480,logo,357.0,277.0,405.0,391.0
aug2_00106.jpg,640,480,logo,533.0,250.0,634.0,335.0
aug2_00107.jpg,640,480,logo,144.96731567382812,106.03778076171875,237.64840698242188,210.47250366210938
aug2_00108.jpg,640,480,logo,35.78904342651367,201.5912628173828,137.91941833496094,336.2528381347656
aug2_00109.jpg,640,480,logo,550.9102172851562,266.9139709472656,636.0470581054688,389.09124755859375
aug2_00110.jpg,640,480,logo,623.1261596679688,312.7819519042969,640.0,435.48870849609375
aug2_00111.jpg,640,480,logo,598.5152587890625,232.34799194335938,640.0,309.3594970703125
aug2_00112.jpg,640,480,logo,194.99664306640625,306.15301513671875,298.3616943359375,435.1448669433594
aug2_00113.jpg,640,480,logo,184.83755493164062,267.5794677734375,246.0649871826172,393.1540222167969
aug2_00113.jpg,640,480,logo,0.0,244.10757446289062,34.657039642333984,352.0782165527344
aug2_00114.jpg,640,480,logo,488.70745849609375,262.7488098144531,589.9320068359375,359.4312744140625
aug2_00114.jpg,640,480,logo,286.2585144042969,299.1469421386719,342.85711669921875,432.2275085449219
aug2_00115.jpg,640,480,logo,294.67742919921875,174.2909698486328,433.58880615234375,274.1153259277344
aug2_00115.jpg,640,480,logo,2.8575990200042725,205.6632537841797,125.32156372070312,355.59796142578125
aug2_00116.jpg,640,480,logo,382.66900634765625,283.4285888671875,484.71405029296875,381.7142639160156
aug2_00116.jpg,640,480,logo,160.83189392089844,333.71429443359375,228.49220275878906,480.0
aug2_00117.jpg,640,480,logo,208.23089599609375,287.98822021484375,320.999267578125,410.0362243652344
aug2_00117.jpg,640,480,logo,457.46380615234375,310.9757995605469,521.1763916015625,425.5799865722656
aug2_00118.jpg,640,480,logo,427.77203369140625,371.6128845214844,550.46630859375,453.45623779296875
aug2_00119.jpg,640,480,logo,493.0,387.0,616.0,459.0
aug2_00121.jpg,640,480,logo,530.731689453125,410.3226013183594,640.0,480.0
aug2_00122.jpg,640,480,logo,74.46880340576172,332.3077087402344,189.9494171142578,418.4615478515625
aug2_00123.jpg,640,480,logo,153.0380859375,107.27578735351562,228.69564819335938,197.26119995117188
aug2_00123.jpg,640,480,logo,0.0,131.0230712890625,45.562217712402344,283.4882507324219
aug2_00124.jpg,640,480,logo,300.07098388671875,217.96298217773438,395.18096923828125,286.3168029785156
aug2_00124.jpg,640,480,logo,113.91683959960938,289.78515625,179.79531860351562,427.7454833984375
aug2_00125.jpg,640,480,logo,234.0,222.0,276.0,327.0
aug2_00125.jpg,640,480,logo,392.0,192.0,471.0,265.0
aug2_00126.jpg,640,480,logo,250.80918884277344,302.7806701660156,318.6757507324219,400.433837890625
aug2_00126.jpg,640,480,logo,409.8202209472656,356.1688537597656,507.4803466796875,455.7110900878906
aug2_00127.jpg,640,480,logo,0.0,243.93228149414062,34.193145751953125,316.45147705078125
aug2_00128.jpg,640,480,logo,595.348876953125,167.8873291015625,640.0,258.0281677246094
aug2_00129.jpg,640,480,logo,522.8007202148438,132.4886932373047,594.0394897460938,209.59275817871094
aug2_00130.jpg,640,480,logo,155.82608032226562,168.44036865234375,231.51304626464844,252.11007690429688
aug2_00130.jpg,640,480,logo,365.0782775878906,179.4495391845703,425.1826171875,274.12841796875
aug2_00131.jpg,640,480,logo,323.0,171.0,375.0,251.0
aug2_00131.jpg,640,480,logo,491.0,167.0,562.0,244.0
aug2_00132.jpg,640,480,logo,265.0,197.0,332.0,270.0
aug2_00132.jpg,640,480,logo,70.0,218.0,136.0,318.0
aug2_00133.jpg,640,480,logo,355.9909362792969,198.91265869140625,464.1322021484375,301.3955078125
aug2_00133.jpg,640,480,logo,578.860107421875,317.1662902832031,640.0,448.2034606933594
aug2_00134.jpg,640,480,logo,441.0,231.0,521.0,307.0
aug2_00135.jpg,640,480,logo,127.64776611328125,310.97698974609375,212.61300659179688,412.01019287109375
aug2_00136.jpg,640,480,logo,265.29229736328125,114.67447662353516,319.4194641113281,214.98098754882812
aug2_00136.jpg,640,480,logo,420.4732360839844,107.96150207519531,482.6911926269531,184.32455444335938
aug2_00137.jpg,640,480,logo,451.688720703125,202.8029327392578,517.8438720703125,317.65667724609375
aug2_00137.jpg,640,480,logo,231.817626953125,233.85577392578125,324.05108642578125,344.3390808105469
aug2_00138.jpg,640,480,logo,228.34698486328125,146.3677215576172,279.67266845703125,231.39013671875
aug2_00138.jpg,640,480,logo,39.8036003112793,143.13900756835938,115.220947265625,222.7802734375
aug2_00139.jpg,640,480,logo,41.949581146240234,154.2471923828125,100.03361511230469,230.8314666748047
aug2_00140.jpg,640,480,logo,585.7626953125,130.35533142089844,638.915283203125,209.54315185546875
aug2_00141.jpg,640,480,logo,183.5294189453125,143.30096435546875,241.1764678955078,230.6796112060547
aug2_00141.jpg,640,480,logo,0.0,140.9708709716797,60.0,228.34951782226562
aug2_00142.jpg,640,480,logo,278.6163635253906,220.76959228515625,339.87078857421875,326.33428955078125
aug2_00142.jpg,640,480,logo,430.739990234375,246.60018920898438,518.9026489257812,339.00897216796875
aug2_00143.jpg,640,480,logo,366.5950927734375,90.84383392333984,433.94000244140625,200.75390625
aug2_00143.jpg,640,480,logo,200.0070343017578,38.74964904785156,295.7829895019531,146.8079833984375
aug2_00144.jpg,640,480,logo,207.68959045410156,161.80996704101562,256.22576904296875,248.68777465820312
aug2_00144.jpg,640,480,logo,5.643739223480225,152.0362091064453,89.17107391357422,230.2262420654297
aug2_00145.jpg,640,480,logo,456.3554382324219,142.97467041015625,523.5233764648438,228.03573608398438
aug2_00145.jpg,640,480,logo,270.3965148925781,94.1531753540039,365.1714172363281,164.7133026123047
aug2_00146.jpg,640,480,logo,358.4190673828125,88.11941528320312,446.20611572265625,165.37669372558594
aug2_00146.jpg,640,480,logo,518.709716796875,153.61598205566406,588.5054931640625,249.26173400878906
aug2_00147.jpg,640,480,logo,201.6580047607422,147.1264190673828,266.05810546875,213.8993377685547
aug2_00147.jpg,640,480,logo,99.2274398803711,210.61024475097656,149.39572143554688,297.9393310546875
aug2_00148.jpg,640,480,logo,189.3035125732422,121.82051849365234,272.809326171875,196.8509063720703
aug2_00148.jpg,640,480,logo,51.50812530517578,186.78643798828125,103.46868133544922,294.8943176269531
aug2_00149.jpg,640,480,logo,497.0946044921875,279.25323486328125,549.7220458984375,403.21795654296875
aug2_00149.jpg,640,480,logo,374.7732238769531,190.436279296875,452.71893310546875,283.7942810058594
aug2_00150.jpg,640,480,logo,449.7651672363281,136.61195373535156,547.1099853515625,215.03863525390625
aug2_00151.jpg,640,480,logo,44.0,119.0,108.0,176.0
aug2_00152.jpg,640,480,logo,300.58868408203125,92.64056396484375,372.75,158.4772186279297
aug2_00152.jpg,640,480,logo,151.08786010742188,69.07237243652344,218.41213989257812,153.10525512695312
aug2_00153.jpg,640,480,logo,271.2227783203125,52.85393524169922,329.11224365234375,113.25843048095703
aug2_00153.jpg,640,480,logo,418.0904541015625,64.71910095214844,462.04351806640625,139.1460723876953
aug2_00154.jpg,640,480,logo,331.3879089355469,68.41121673583984,372.38433837890625,139.06541442871094
aug2_00154.jpg,640,480,logo,175.37367248535156,60.56074523925781,236.86831665039062,122.24298095703125
aug2_00155.jpg,640,480,logo,331.5523681640625,40.6982536315918,374.2960205078125,112.51870727539062
aug2_00155.jpg,640,480,logo,469.0252685546875,37.10723114013672,530.2527465820312,101.74563598632812
aug2_00156.jpg,640,480,logo,429.4117736816406,46.04316329956055,471.76470947265625,113.95683288574219
aug2_00156.jpg,640,480,logo,568.2352905273438,46.04316329956055,630.5882568359375,109.3525161743164
aug2_00157.jpg,640,480,logo,307.4293518066406,53.526771545410156,359.6453857421875,125.39095306396484
aug2_00157.jpg,640,480,logo,432.04229736328125,0.0,505.28515625,62.64130401611328
aug2_00158.jpg,640,480,logo,19.393402099609375,58.593345642089844,90.5630874633789,142.47056579589844
aug2_00160.jpg,640,480,logo,411.61883544921875,127.53142547607422,464.1333312988281,184.87347412109375
aug2_00160.jpg,640,480,logo,508.29071044921875,169.23558044433594,550.6602172851562,237.18524169921875
aug2_00161.jpg,640,480,logo,401.0,45.0,452.0,93.0
aug2_00161.jpg,640,480,logo,300.0,52.0,329.0,105.0
aug2_00162.jpg,640,480,logo,424.0282897949219,23.31125831604004,459.0812683105469,78.41059875488281
aug2_00162.jpg,640,480,logo,540.4946899414062,21.192052841186523,595.9010620117188,72.052978515625
aug2_00163.jpg,640,480,logo,539.3298950195312,75.44963073730469,585.984130859375,122.8968276977539
aug2_00164.jpg,640,480,logo,476.07720947265625,0.0,528.9048461914062,30.34809112548828
aug2_00164.jpg,640,480,logo,572.5967407226562,6.789083480834961,616.70849609375,87.6966781616211
aug2_00165.jpg,640,480,logo,440.3469543457031,116.34748840332031,502.1654357910156,169.25091552734375
aug2_00166.jpg,640,480,logo,190.0,61.0,240.0,108.0
aug2_00166.jpg,640,480,logo,75.0,76.0,113.0,138.0
aug2_00167.jpg,640,480,logo,306.4615478515625,23.441862106323242,368.0,74.79069519042969
aug2_00167.jpg,640,480,logo,178.46153259277344,33.488372802734375,219.07691955566406,98.23255920410156
aug2_00168.jpg,640,480,logo,275.4463195800781,0.0,335.0523681640625,31.562034606933594
aug2_00168.jpg,640,480,logo,185.9210662841797,8.018976211547852,233.26412963867188,80.30646514892578
aug2_00169.jpg,640,480,logo,316.4552001953125,60.58402633666992,372.72747802734375,112.19532775878906
aug2_00169.jpg,640,480,logo,216.23849487304688,89.01227569580078,254.05435180664062,148.3638916015625
aug2_00170.jpg,640,480,logo,200.0,46.0,246.0,94.0
aug2_00170.jpg,640,480,logo,320.0,53.0,350.0,108.0
aug2_00171.jpg,640,480,logo,482.14764404296875,12.753623008728027,536.9127807617188,68.40579986572266
aug2_00171.jpg,640,480,logo,375.83892822265625,17.39130401611328,406.9798583984375,82.31884002685547
aug2_00172.jpg,640,480,logo,311.7505187988281,0.0,349.2637939453125,49.695533752441406
aug2_00172.jpg,640,480,logo,184.33673095703125,0.0,239.71971130371094,22.8934383392334
aug2_00173.jpg,640,480,logo,138.7813720703125,29.866666793823242,174.3369140625,84.26667022705078
aug2_00173.jpg,640,480,logo,1.1469533443450928,29.866666793823242,59.64157485961914,82.13333129882812
aug2_00174.jpg,640,480,logo,617.2006225585938,169.1693878173828,640.0,232.77810668945312
aug2_00175.jpg,640,480,logo,588.0,54.0,623.0,103.0
aug2_00176.jpg,640,480,logo,355.9298400878906,14.02247142791748,407.5789794921875,62.56179428100586
aug2_00176.jpg,640,480,logo,257.122802734375,22.65168571472168,285.1929931640625,80.89888000488281
aug2_00177.jpg,640,480,logo,293.0,26.0,326.0,74.0
aug2_00177.jpg,640,480,logo,394.0,25.0,435.0,69.0
aug2_00178.jpg,640,480,logo,405.75164794921875,7.962085723876953,436.07843017578125,58.00947952270508
aug2_00178.jpg,640,480,logo,508.23529052734375,5.687203884124756,554.2483520507812,59.14691925048828
aug2_00179.jpg,640,480,logo,477.0,23.0,511.0,69.0
aug2_00179.jpg,640,480,logo,578.0,28.0,620.0,73.0
aug2_00181.jpg,640,480,logo,0.0,20.63348388671875,10.613598823547363,67.330322265625
aug2_00182.jpg,640,480,logo,547.0,27.0,582.0,70.0
aug2_00183.jpg,640,480,logo,1.0,27.0,38.0,74.0
aug2_00183.jpg,640,480,logo,105.0,23.0,140.0,68.0
aug2_00184.jpg,640,480,logo,452.150146484375,0.0,488.19110107421875,52.57143020629883
aug2_00184.jpg,640,480,logo,561.365234375,5.714285850524902,609.4197998046875,56.0
aug2_00185.jpg,640,480,logo,255.8574676513672,64.65135192871094,302.2239990234375,121.56970977783203
aug2_00185.jpg,640,480,logo,153.6753387451172,28.3824462890625,212.09130859375,88.40166473388672
aug2_00186.jpg,640,480,logo,312.21844482421875,40.47085189819336,348.9146423339844,85.44330596923828
aug2_00186.jpg,640,480,logo,392.19390869140625,14.256725311279297,438.7160339355469,61.99665069580078
aug2_00187.jpg,640,480,logo,215.92686462402344,85.07658386230469,248.088134765625,132.12960815429688
aug2_00187.jpg,640,480,logo,128.64053344726562,59.30403518676758,167.92523193359375,103.62110900878906
aug2_00188.jpg,640,480,logo,196.48153686523438,2.0051374435424805,233.58155822753906,52.55433654785156
aug2_00188.jpg,640,480,logo,311.08892822265625,0.41119739413261414,358.3489685058594,46.80654525756836
aug2_00189.jpg,640,480,logo,271.9380798339844,0.0,313.3879089355469,45.49589157104492
aug2_00189.jpg,640,480,logo,159.6761474609375,0.0,209.1644744873047,47.41585159301758
aug2_00190.jpg,640,480,logo,204.0,34.0,240.0,82.0
aug2_00190.jpg,640,480,logo,308.0,26.0,348.0,72.0
aug2_00191.jpg,640,480,logo,102.52951049804688,19.953811645507812,141.38279724121094,78.70669555664062
aug2_00191.jpg,640,480,logo,219.08937072753906,7.759814739227295,265.4974670410156,56.535797119140625
aug2_00192.jpg,640,480,logo,622.4210205078125,49.118812561035156,640.0,106.08798217773438
aug2_00192.jpg,640,480,logo,506.9874572753906,59.104095458984375,555.4039306640625,105.61505889892578
aug2_00193.jpg,640,480,logo,489.53302001953125,35.887847900390625,539.0015869140625,89.7196273803711
aug2_00194.jpg,640,480,logo,0.0,0.0,48.00360107421875,14.826488494873047
aug2_00195.jpg,640,480,logo,569.1311645507812,23.132530212402344,621.465087890625,76.33734893798828
aug2_00196.jpg,640,480,logo,412.5986328125,32.58303451538086,473.3821716308594,84.7730484008789
aug2_00198.jpg,640,480,logo,515.04248046875,37.98561096191406,562.852294921875,95.53956604003906
aug2_00199.jpg,640,480,logo,86.5932388305664,0.0,142.29417419433594,24.62632942199707
aug2_00199.jpg,640,480,logo,0.0,0.0,20.169876098632812,2.913221836090088
aug2_00200.jpg,640,480,logo,279.3065490722656,118.15293884277344,330.70294189453125,163.70494079589844
aug2_00200.jpg,640,480,logo,396.052734375,104.81339263916016,450.7489318847656,156.55770874023438
aug2_00201.jpg,640,480,logo,153.14651489257812,78.30636596679688,198.76849365234375,146.78904724121094
aug2_00201.jpg,640,480,logo,272.0934143066406,94.40425872802734,316.3484802246094,158.0822296142578
aug2_00202.jpg,640,480,logo,346.61944580078125,0.0,388.53094482421875,48.81355667114258
aug2_00202.jpg,640,480,logo,218.6194610595703,0.0,261.6637268066406,40.6779670715332
aug2_00203.jpg,640,480,logo,231.4373779296875,126.00395202636719,277.74261474609375,182.80528259277344
aug2_00203.jpg,640,480,logo,356.8090515136719,147.16236877441406,405.0070495605469,201.36671447753906
aug2_00204.jpg,640,480,logo,334.4444274902344,13.090909004211426,374.4444274902344,63.27272415161133
aug2_00204.jpg,640,480,logo,454.4444274902344,16.363636016845703,501.1111145019531,67.63636016845703
aug2_00205.jpg,640,480,logo,428.0,28.0,466.0,76.0
aug2_00205.jpg,640,480,logo,537.0,34.0,580.0,83.0
aug2_00209.jpg,640,480,logo,0.0,120.26038360595703,58.674888610839844,176.45065307617188
aug2_00210.jpg,640,480,logo,585.4608764648438,0.0,631.0956420898438,50.46454620361328
aug2_00211.jpg,640,480,logo,486.0,28.0,525.0,75.0
aug2_00211.jpg,640,480,logo,595.0,35.0,637.0,88.0
aug2_00212.jpg,640,480,logo,301.2207336425781,88.68232727050781,350.1051330566406,148.2281951904297
aug2_00212.jpg,640,480,logo,188.37799072265625,83.00209045410156,241.94558715820312,146.49560546875
aug2_00213.jpg,640,480,logo,258.4832458496094,31.03925895690918,301.37567138671875,84.24942016601562
aug2_00213.jpg,640,480,logo,132.06349182128906,31.03925895690918,174.95590209960938,85.35797119140625
aug2_00214.jpg,640,480,logo,279.0,31.0,317.0,79.0
aug2_00214.jpg,640,480,logo,167.0,32.0,207.0,79.0
aug2_00215.jpg,640,480,logo,220.76654052734375,19.47494125366211,264.2508544921875,80.19093322753906
aug2_00215.jpg,640,480,logo,346.75958251953125,17.18377113342285,391.35888671875,72.17183685302734
aug2_00216.jpg,640,480,logo,175.59567260742188,0.0,224.1155242919922,59.72350311279297
aug2_00216.jpg,640,480,logo,309.6029052734375,0.0,353.5018310546875,47.5576057434082
aug2_00217.jpg,640,480,logo,100.87565612792969,3.5732011795043945,151.31349182128906,70.27295684814453
aug2_00217.jpg,640,480,logo,235.37652587890625,0.0,280.21014404296875,53.59801483154297
aug2_00218.jpg,640,480,logo,99.296142578125,54.992210388183594,173.08837890625,124.36756896972656
aug2_00218.jpg,640,480,logo,0.0,9.273534774780273,29.57044219970703,89.54804992675781
aug2_00220.jpg,640,480,logo,536.131103515625,22.018348693847656,585.442626953125,78.1651382446289
aug2_00221.jpg,640,480,logo,13.773058891296387,217.74044799804688,89.97050476074219,286.47723388671875
aug2_00222.jpg,640,480,logo,88.7245864868164,11.374407768249512,143.142333984375,71.65876770019531
aug2_00222.jpg,640,480,logo,231.86691284179688,4.549763202667236,279.1866760253906,60.28435516357422
aug2_00223.jpg,640,480,logo,292.0,19.0,327.0,67.0
aug2_00223.jpg,640,480,logo,394.0,19.0,434.0,64.0
aug2_00224.jpg,640,480,logo,419.0,26.0,455.0,75.0
aug2_00224.jpg,640,480,logo,310.0,21.0,350.0,66.0
aug2_00225.jpg,640,480,logo,135.0,36.0,178.0,82.0
aug2_00225.jpg,640,480,logo,20.0,47.0,61.0,105.0
aug2_00226.jpg,640,480,logo,398.9906311035156,2.458404541015625,438.4541320800781,55.575347900390625
aug2_00226.jpg,640,480,logo,496.3995361328125,4.962401866912842,530.87353515625,69.72212982177734
aug2_00227.jpg,640,480,logo,39.07118606567383,50.061336517333984,107.0984115600586,120.09893035888672
aug2_00228.jpg,640,480,logo,0.0,59.0,46.0,105.0
aug2_00229.jpg,640,480,logo,544.6552734375,45.49129867553711,594.8107299804688,88.41240692138672
aug2_00230.jpg,640,480,logo,567.8758544921875,24.710542678833008,614.1028442382812,75.8880386352539
aug2_00230.jpg,640,480,logo,467.03472900390625,8.880066871643066,516.7059326171875,53.909175872802734
aug2_00231.jpg,640,480,logo,268.95367431640625,0.0,305.18011474609375,30.42253303527832
aug2_00231.jpg,640,480,logo,378.730712890625,0.0,423.7392883300781,23.661972045898438
aug2_00232.jpg,640,480,logo,183.18426513671875,0.0,225.54562377929688,45.823387145996094
aug2_00232.jpg,640,480,logo,304.5438232421875,0.0,350.33990478515625,34.3675422668457
aug2_00233.jpg,640,480,logo,218.15652465820312,0.0,257.113037109375,38.67298889160156
aug2_00233.jpg,640,480,logo,99.06086730957031,0.0,146.92173767089844,42.08530807495117
aug2_00234.jpg,640,480,logo,503.0,17.0,540.0,61.0
aug2_00234.jpg,640,480,logo,600.0,23.0,639.0,70.0
aug2_00235.jpg,640,480,logo,520.90283203125,25.182111740112305,570.65966796875,76.1131591796875
aug2_00236.jpg,640,480,logo,0.0,24.109588623046875,3.3862433433532715,70.1369857788086
aug2_00237.jpg,640,480,logo,411.81591796875,67.08378601074219,464.2370300292969,144.6737823486328
aug2_00237.jpg,640,480,logo,555.982177734375,86.80377197265625,610.2478637695312,169.6919403076172
aug2_00238.jpg,640,480,logo,334.1979675292969,137.29258728027344,399.7269287109375,215.89520263671875
aug2_00238.jpg,640,480,logo,143.07167053222656,139.38865661621094,210.7849884033203,223.2314453125
aug2_00239.jpg,640,480,logo,161.55172729492188,159.8675537109375,249.4893341064453,244.958740234375
aug2_00239.jpg,640,480,logo,311.7665100097656,112.0710678100586,390.2879943847656,192.1232452392578
aug2_00240.jpg,640,480,logo,502.9422607421875,172.01718139648438,593.51953125,260.6008605957031
aug2_00240.jpg,640,480,logo,296.759765625,165.8369140625,368.2681579589844,245.15020751953125
aug2_00241.jpg,640,480,logo,336.61566162109375,153.80667114257812,436.5768737792969,249.5965576171875
aug2_00241.jpg,640,480,logo,534.3006591796875,231.25543212890625,640.0,346.77545166015625
aug2_00242.jpg,640,480,logo,42.0,232.0,117.0,311.0
aug2_00243.jpg,640,480,logo,453.5433349609375,204.5901641845703,522.0787353515625,292.27166748046875
aug2_00244.jpg,640,480,logo,0.0,244.04820251464844,36.24778747558594,340.0481872558594
aug2_00245.jpg,640,480,logo,636.5027465820312,261.5246887207031,640.0,342.2421569824219
aug2_00246.jpg,640,480,logo,485.578857421875,107.19876861572266,568.0419921875,188.84994506835938
aug2_00246.jpg,640,480,logo,286.44158935546875,126.39034271240234,355.00714111328125,205.64186096191406
aug2_00247.jpg,640,480,logo,201.26612854003906,185.16343688964844,265.6620788574219,260.22509765625
aug2_00247.jpg,640,480,logo,42.94023895263672,215.84860229492188,113.76583099365234,297.2520751953125
aug2_00248.jpg,640,480,logo,194.23719787597656,225.54515075683594,280.174072265625,305.6351623535156
aug2_00248.jpg,640,480,logo,44.22878646850586,280.521484375,106.29276275634766,364.0662841796875
aug2_00249.jpg,640,480,logo,209.0,138.0,270.0,207.0
aug2_00249.jpg,640,480,logo,40.0,148.0,103.0,230.0
aug2_00250.jpg,640,480,logo,523.0,135.0,591.0,196.0
aug2_00251.jpg,640,480,logo,573.7579956054688,111.10112762451172,640.0,176.8988800048828
aug2_00253.jpg,640,480,logo,470.5867919921875,309.947509765625,534.565673828125,419.0541076660156
aug2_00254.jpg,640,480,logo,294.0,256.0,366.0,351.0
aug2_00254.jpg,640,480,logo,508.0,257.0,600.0,359.0
aug2_00255.jpg,640,480,logo,257.34130859375,203.28335571289062,357.8780517578125,336.640625
aug2_00255.jpg,640,480,logo,481.69683837890625,251.0899200439453,585.6262817382812,374.74725341796875
aug2_00256.jpg,640,480,logo,0.0,203.74838256835938,91.10906982421875,344.8935546875
aug2_00256.jpg,640,480,logo,226.05706787109375,192.76536560058594,314.5054931640625,306.9703674316406
aug2_00257.jpg,640,480,logo,295.3001708984375,307.1999816894531,389.7084045410156,409.2631530761719
aug2_00257.jpg,640,480,logo,568.6449584960938,336.5052490234375,640.0,468.88421630859375
aug2_00258.jpg,640,480,logo,159.0,351.0,254.0,447.0
aug2_00259.jpg,640,480,logo,111.0,371.0,209.0,467.0
aug2_00260.jpg,640,480,logo,96.7724609375,251.5137176513672,207.98858642578125,385.7309265136719
aug2_00260.jpg,640,480,logo,295.218017578125,321.2058410644531,401.9654846191406,442.0888366699219
aug2_00261.jpg,640,480,logo,354.9956970214844,271.0359802246094,444.6789855957031,368.4739685058594
aug2_00261.jpg,640,480,logo,165.42892456054688,209.08238220214844,268.62982177734375,313.85186767578125
aug2_00262.jpg,640,480,logo,410.7617492675781,243.17181396484375,488.55755615234375,335.1541748046875
aug2_00263.jpg,640,480,logo,45.932891845703125,137.23062133789062,167.5584716796875,230.8916015625
aug2_00264.jpg,640,480,logo,19.280292510986328,363.7959289550781,136.877685546875,470.4543762207031
aug2_00265.jpg,640,480,logo,72.67399597167969,236.8282012939453,162.930419921875,323.52423095703125
aug2_00266.jpg,640,480,logo,298.79681396484375,302.9186706542969,424.0461730957031,426.46832275390625
aug2_00266.jpg,640,480,logo,111.23131561279297,202.60446166992188,230.31240844726562,315.0472717285156
aug2_00267.jpg,640,480,logo,257.0,388.0,348.0,480.0
aug2_00267.jpg,640,480,logo,522.0,374.0,638.0,480.0
aug2_00268.jpg,640,480,logo,225.7199249267578,348.571044921875,331.450439453125,454.61529541015625
aug2_00268.jpg,640,480,logo,474.3618469238281,390.406005859375,605.8895263671875,480.0
aug2_00269.jpg,640,480,logo,449.5614013671875,174.07339477539062,554.598876953125,303.5394287109375
aug2_00270.jpg,640,480,logo,12.821369171142578,317.85235595703125,107.91319274902344,427.382568359375
aug2_00271.jpg,640,480,logo,259.7785949707031,376.3380126953125,350.70111083984375,480.0
aug2_00271.jpg,640,480,logo,543.1734619140625,350.4225158691406,640.0,480.0
aug2_00272.jpg,640,480,peanut,399.0328369140625,211.05526733398438,428.87738037109375,227.939697265625
aug2_00272.jpg,640,480,peanut,583.626953125,155.57789611816406,600.207275390625,176.0803985595703
aug2_00273.jpg,640,480,peanut,264.962158203125,343.4781188964844,298.846435546875,368.2686767578125
aug2_00273.jpg,640,480,peanut,82.90462493896484,363.52923583984375,106.70768737792969,384.26470947265625
